trans_sk,clt_sk,card_sk,device_sk,event_timestamp,junk_sk,trans_ref_no,trans_destination,dev_ip_location,country_src,country_dest,trans_reason,currency,dest_account_no,trans_amount,time_since_last_trans,distance_from_last_loc,risk_score,new_current_amount,trans_type,trans_status
23274,700,789,460,2021-07-09T13:16:07.000Z,6,C891979627196209,Byblos Bank,"Marsa Matrouh Governorate, El-Obour City, Salah Salem St.",Canada,UK,Transfer,EGP,728869852,15981,88.22,243.69,95.37,23971.5,Transfer,Rejected
18274,694,105,419,2021-10-15T02:57:51.000Z,6,C361114309730320,Citibank,"Marsa Matrouh Governorate, 6th of October, El-Azhar St.",Lebanon,France,Transfer,USD,688411508,11432,0.44,420.08,77.76,17148.0,Transfer,Rejected
28274,1468,632,313,2021-09-19T16:54:12.000Z,7,C907698633022610,Emirates NBD,"Damanhur Governorate, Sheikh Zayed, Port Said St.",Germany,Egypt,Shopping,EGP,538344443,13026,45.63,190.87,85.11,19539.0,Deposit,Successful
38274,65,1547,76,2016-12-07T12:32:30.000Z,2,C566322082143095,Mashreq Bank,"Asyut Governorate, El-Salam, Abbas El-Akkad St.",USA,Egypt,Transfer,EUR,405434614,14061,60.57,447.27,72.62,21091.5,Withdrawal,Rejected
8274,1877,293,411,2021-11-24T13:03:01.000Z,3,C972317538969518,Ibrahim Nasser Galal Hamdy,"Luxor Governorate, Zamalek, Corniche El-Nil St.",Saudi Arabia,Egypt,Shopping,EGP,340197758,14155,6.66,408.33,76.6,21232.5,Deposit,Rejected
33274,1608,1550,175,2019-08-11T09:01:44.000Z,7,C417280997915790,Banque du Caire,"Alexandria Governorate, El-Shorouk, El-Sheikh Rihan St.",Australia,Egypt,Bill Payment,EUR,287692850,15211,5.78,439.94,82.5,22816.5,Deposit,Successful
48274,1318,1440,200,2023-11-23T23:56:53.000Z,5,C575171769668487,Emirates NBD,"Zagazig Governorate, New Cairo, El-Gomhoreya St.",Jordan,Spain,Shopping,EGP,163448365,10060,10.49,85.7,96.69,15090.0,Transfer,Rejected
3274,443,539,447,2023-05-28T00:57:28.000Z,1,C647885468533339,Citibank,"Fayyum Governorate, Maadi, Adly St.",Spain,Egypt,Bill Payment,USD,890768060,19429,16.05,139.3,78.92,29143.5,Withdrawal,Successful
43274,627,1961,115,2018-01-26T11:06:26.000Z,7,C622607804244580,National Commercial Bank (NCB),"Aswan Governorate, Maadi, Abbas El-Akkad St.",Italy,Egypt,Salary,USD,836370077,3831,53.07,195.85,37.2,5746.5,Deposit,Successful
13275,174,1006,446,2023-09-15T07:33:42.000Z,4,C221296176203299,First Abu Dhabi Bank (FAB),"Tanta Governorate, Rehab City, El-Azhar St.",Canada,Egypt,Bill Payment,EUR,207871248,8297,68.1,36.24,91.49,12445.5,Withdrawal,Rejected
28275,342,1774,24,2023-10-28T15:44:25.000Z,3,C872885306262929,Banque Saudi Fransi,"Damanhur Governorate, Matareya, Talaat Harb St.",Italy,Egypt,Bill Payment,EUR,176222790,11066,98.04,469.4,93.38,16599.0,Deposit,Rejected
23275,798,669,8,2024-01-05T14:13:48.000Z,6,C919872621461472,Emirates NBD,"Alexandria Governorate, Sheikh Zayed, Ramses St.",Spain,Egypt,Bill Payment,USD,589867012,13684,21.29,345.1,97.0,20526.0,Withdrawal,Successful
8275,173,1341,329,2025-09-17T06:22:13.000Z,2,C462936059096041,Byblos Bank,"Marsa Matrouh Governorate, El-Basatin, El-Mohandiseen St.",Australia,Egypt,Shopping,EUR,889518324,3717,113.84,401.75,35.22,5575.5,Deposit,Rejected
38275,1927,356,449,2019-05-28T21:38:14.000Z,1,C338665455040449,Faisal Islamic Bank of Egypt,"Sohag Governorate, Zamalek, Champollion St.",Egypt,Egypt,Salary,EUR,512302361,12311,59.01,269.71,92.58,18466.5,Withdrawal,Successful
18275,1937,844,245,2016-04-25T15:14:27.000Z,3,C978982906991714,Arab Investment Bank,"Aswan Governorate, Badr City, Abbas El-Akkad St.",Egypt,Egypt,Salary,EGP,829224625,7188,55.93,47.66,92.21,10782.0,Withdrawal,Rejected
48275,770,1856,116,2024-12-24T12:09:14.000Z,4,C430396585384485,Commercial Bank of Dubai,"Alexandria Governorate, Rehab City, Talaat Harb St.",Australia,Egypt,Salary,USD,517382034,18819,28.84,254.92,97.12,28228.5,Deposit,Rejected
43275,255,517,442,2024-02-21T10:28:47.000Z,1,C838928444199917,QNB Al Ahli,"Ismailia Governorate, Matareya, El-Nasr St.",Spain,Canada,Transfer,USD,709861596,270,67.5,58.75,35.03,405.0,Transfer,Successful
33275,148,779,350,2026-03-30T19:49:53.000Z,2,C393490559099822,Abu Dhabi Islamic Bank (ADIB),"Ismailia Governorate, Boulak, Champollion St.",Saudi Arabia,Germany,Shopping,EGP,209542173,10072,95.13,226.64,92.39,15108.0,Transfer,Rejected
3275,414,608,202,2024-03-15T06:58:11.000Z,7,C569063521106417,Maged Gomaa Rashid Helal,"Cairo Governorate, El-Salam, Salah Salem St.",France,France,Bill Payment,EGP,384779164,6377,70.47,234.75,89.21,9565.5,Transfer,Successful
13276,1640,1178,413,2018-06-15T15:17:13.000Z,1,C432568561105802,Iman Tantawy Metwaly Gaber,"Aswan Governorate, El-Salam, Salah Salem St.",Jordan,Canada,Transfer,EGP,597596763,5254,118.78,499.54,97.83,7881.0,Transfer,Rejected
8276,400,806,91,2017-08-02T21:12:35.000Z,1,C441241283180484,Commercial International Bank (CIB),"Mansoura Governorate, El-Shorouk, Talaat Harb St.",Jordan,Egypt,Salary,EUR,561074120,2504,36.72,427.35,3.51,3756.0,Withdrawal,Rejected
23276,1394,221,255,2016-09-02T03:37:38.000Z,2,C203922738741665,Doaa Bishara Ali Mansour,"Damietta Governorate, El-Haram, El-Ahrar St.",USA,Spain,Salary,USD,163725005,14464,62.92,487.46,75.5,21696.0,Transfer,Successful
18276,1272,215,229,2019-08-01T21:33:38.000Z,2,C704315648657751,First Abu Dhabi Bank (FAB),"Ismailia Governorate, Omraneya, Salah Salem St.",Egypt,Egypt,Shopping,EGP,882523815,2205,76.25,270.44,25.7,3307.5,Deposit,Rejected
28276,740,679,496,2015-02-15T04:58:17.000Z,6,C957066574941204,Arab Investment Bank,"New Valley Governorate, Dokki, Merghany St.",Spain,Egypt,Transfer,EUR,269383310,15537,112.08,258.66,82.75,23305.5,Withdrawal,Rejected
38276,524,1167,466,2025-04-13T09:08:04.000Z,6,C337828703143163,First Abu Dhabi Bank (FAB),"Fayyum Governorate, El-Basatin, Port Said St.",UAE,Egypt,Bill Payment,USD,195197978,16429,88.21,428.6,91.69,24643.5,Withdrawal,Rejected
33276,518,1734,262,2019-06-15T20:48:19.000Z,1,C784662770216699,Riyad Bank,"Arish Governorate, El-Tagammu El-Khames, Gamal Abdel Nasser St.",Canada,Egypt,Transfer,USD,476549176,12747,110.9,51.2,98.65,19120.5,Deposit,Rejected
43276,1281,1109,142,2025-01-25T06:53:04.000Z,4,C589841343420623,QNB Al Ahli,"Beni Suef Governorate, El-Sharabia, El-Tahrir St.",Germany,Egypt,Salary,EGP,236725045,11295,57.13,109.61,96.95,16942.5,Deposit,Rejected
48276,1793,1036,454,2015-01-24T21:19:43.000Z,4,C862691001252427,Jordan Ahli Bank,"Alexandria Governorate, El-Shorouk, El-Ahrar St.",Spain,Egypt,Bill Payment,USD,463240686,4905,30.1,247.79,12.95,7357.5,Deposit,Successful
3276,635,775,19,2022-01-01T13:16:27.000Z,6,C723511532601044,Abu Dhabi Islamic Bank (ADIB),"Ismailia Governorate, Badr City, El-Sheikh Rihan St.",UAE,USA,Bill Payment,USD,750582016,15796,71.0,120.89,90.7,23694.0,Transfer,Successful
13277,212,1385,281,2018-11-01T09:38:16.000Z,7,C804463547985813,Commercial International Bank (CIB),"Cairo Governorate, Faisal, Emad El-Din St.",Canada,Egypt,Transfer,EGP,749612628,18722,29.28,87.49,91.84,28083.0,Deposit,Rejected
8277,1705,151,356,2021-12-02T02:56:02.000Z,1,C817585491718907,Ghada Amer Shafik Metwaly,"Port Said Governorate, Zamalek, Salah Salem St.",France,Egypt,Shopping,EGP,108712279,11466,104.3,82.27,89.56,17199.0,Deposit,Successful
18277,265,1842,200,2020-02-19T03:09:46.000Z,3,C923983238264645,Emirates NBD Egypt,"Zagazig Governorate, New Cairo, El-Gomhoreya St.",USA,Egypt,Salary,EGP,145758609,12697,94.31,80.13,95.9,19045.5,Deposit,Successful
38277,1035,1001,413,2020-03-13T12:44:34.000Z,7,C734755837568035,First Abu Dhabi Bank (FAB),"Aswan Governorate, El-Salam, Salah Salem St.",Egypt,UK,Transfer,EGP,655432431,12664,59.92,484.31,73.3,18996.0,Transfer,Successful
23277,905,1422,237,2021-10-03T18:20:41.000Z,1,C177147896276781,Al Baraka Bank Egypt,"Ismailia Governorate, Omraneya, El-Safwa St.",UAE,Australia,Shopping,USD,986159095,14521,12.15,340.33,98.09,21781.5,Transfer,Rejected
28277,865,1540,306,2016-04-06T17:20:48.000Z,7,C962025024961558,Bank Misr,"Damanhur Governorate, El-Marg, Champollion St.",France,Egypt,Shopping,EUR,980530239,8268,67.32,491.53,79.46,12402.0,Withdrawal,Rejected
33277,1614,1384,397,2023-08-16T07:35:05.000Z,4,C609506611779792,Emirates NBD,"Port Said Governorate, 6th of October, Kasr El-Nil St.",UAE,Egypt,Shopping,USD,603917024,1274,105.34,16.78,24.97,1911.0,Deposit,Rejected
48277,638,1992,201,2022-01-14T22:43:19.000Z,7,C245038420105739,Bank Audi,"Damietta Governorate, Dokki, Emad El-Din St.",Italy,Canada,Bill Payment,EUR,767638802,7096,64.05,418.39,71.12,10644.0,Transfer,Successful
3277,645,549,287,2020-06-09T04:15:01.000Z,4,C131804992929949,Faisal Islamic Bank of Egypt,"Zagazig Governorate, El-Obour City, Emad El-Din St.",Egypt,Egypt,Salary,USD,874398320,558,103.5,213.57,38.24,837.0,Deposit,Successful
43277,530,1119,124,2025-01-16T00:58:39.000Z,3,C793411646077186,National Bank of Egypt,"Arish Governorate, Rehab City, Port Said St.",Germany,Egypt,Shopping,EGP,428268584,4162,95.02,363.18,28.52,6243.0,Deposit,Rejected
13278,963,1215,161,2023-12-18T13:35:47.000Z,2,C363619647452956,Ahli United Bank Kuwait,"Hurghada Governorate, Agouza, Champollion St.",Germany,Egypt,Shopping,EGP,578888826,5791,1.95,261.35,92.24,8686.5,Withdrawal,Successful
8278,742,225,315,2018-03-15T08:58:29.000Z,4,C356480572492285,Ahli United Bank Egypt,"Ismailia Governorate, Zamalek, El-Galaa St.",UAE,Egypt,Transfer,EGP,322843638,5052,76.96,87.3,70.22,7578.0,Deposit,Successful
38278,1744,23,201,2022-06-23T16:48:58.000Z,4,C608322419039287,Arab Investment Bank,"Damietta Governorate, Dokki, Emad El-Din St.",UK,UK,Salary,EGP,569132700,14883,49.34,356.42,90.98,22324.5,Transfer,Successful
23278,13,728,384,2018-05-28T13:54:33.000Z,3,C134446884434813,Byblos Bank,"Beni Suef Governorate, El-Sharabia, El-Bustan St.",Italy,Egypt,Transfer,EGP,748676770,6610,32.18,124.56,94.07,9915.0,Withdrawal,Successful
18278,1690,1302,181,2018-01-03T06:42:04.000Z,1,C258757519000127,Hazem Younis Hussein Hussein,"Marsa Matrouh Governorate, El-Sharabia, Abbas El-Akkad St.",France,UK,Transfer,EGP,704664091,10956,23.05,0.64,85.87,16434.0,Transfer,Successful
28278,1471,817,376,2020-03-13T10:06:09.000Z,4,C100255906376329,Banque Saudi Fransi,"Minya Governorate, Badr City, Ramses St.",Egypt,Italy,Salary,USD,311180528,9800,78.06,354.32,73.95,14700.0,Transfer,Rejected
33278,90,1823,414,2023-11-20T00:23:35.000Z,3,C739624172501104,National Bank of Kuwait,"Damanhur Governorate, El-Obour City, Sudan St.",Egypt,Egypt,Transfer,EUR,243861650,6448,110.79,331.18,81.56,9672.0,Withdrawal,Rejected
3278,112,764,13,2016-08-14T08:26:03.000Z,6,C116905017403660,Emirates NBD Egypt,"Giza Governorate, Matareya, Merghany St.",France,Egypt,Bill Payment,EUR,932062923,5845,73.96,88.59,93.33,8767.5,Deposit,Successful
48278,33,319,453,2021-08-05T03:50:22.000Z,7,C482379093474193,QNB Al Ahli,"Shubra El-Kheima Governorate, Faisal, El-Azhar St.",France,UK,Transfer,EGP,298428814,11441,67.85,200.32,85.49,17161.5,Transfer,Successful
43278,815,1976,398,2025-09-27T16:59:20.000Z,5,C646587945110384,Mai Gomaa Dahab Gaber,"Qena Governorate, Hadayek El-Qobba, Ramses St.",Egypt,Egypt,Bill Payment,USD,943377271,7810,19.72,190.1,79.88,11715.0,Deposit,Rejected
13279,878,643,383,2017-01-19T03:38:26.000Z,3,C845931037912700,Commercial Bank of Dubai,"Port Said Governorate, Faisal, El-Batal Ahmed Abdel Aziz St.",USA,Egypt,Bill Payment,USD,399030468,2795,35.6,474.39,26.46,4192.5,Deposit,Successful
18279,1944,912,280,2019-02-08T05:07:46.000Z,2,C673931348184191,First Abu Dhabi Bank (FAB),"Hurghada Governorate, 6th of October, Champollion St.",Italy,Egypt,Salary,EGP,716182718,6351,119.04,390.05,99.42,9526.5,Withdrawal,Successful
28279,1318,1117,445,2016-09-01T13:35:28.000Z,1,C664391890670493,Bank Audi,"Tanta Governorate, El-Shorouk, El-Galaa St.",Germany,Germany,Transfer,USD,221482656,12619,65.47,96.41,92.47,18928.5,Transfer,Successful
38279,1441,385,448,2016-11-18T17:51:47.000Z,1,C928405096309233,Yasmine Ramadan Saleh Qassem,"Beni Suef Governorate, Matareya, El-Tahrir St.",Italy,Egypt,Shopping,EGP,761292552,12887,6.26,181.31,85.9,19330.5,Withdrawal,Rejected
8279,1253,465,188,2026-04-29T23:59:05.000Z,3,C936958510278861,Saudi National Bank (SNB),"Beni Suef Governorate, Imbaba, El-Mohandiseen St.",Canada,UK,Salary,EUR,267115269,9603,59.58,400.49,91.27,14404.5,Transfer,Rejected
23279,1610,724,377,2025-12-14T03:29:24.000Z,4,C904683146623265,Banque Saudi Fransi,"Tanta Governorate, Agouza, El-Mohandiseen St.",France,UK,Transfer,EUR,910722258,19932,38.95,241.75,96.72,29898.0,Transfer,Rejected
43279,457,1945,103,2016-02-15T21:51:21.000Z,2,C787164463183111,Housing and Development Bank (HDB),"Fayyum Governorate, Sheikh Zayed, Cleopatra St.",Egypt,Egypt,Salary,EGP,676275564,1456,81.09,41.58,25.66,2184.0,Deposit,Rejected
48279,1993,22,321,2021-12-01T16:17:13.000Z,5,C312558518663081,National Bank of Kuwait,"Alexandria Governorate, Mohandiseen, El-Galaa St.",Italy,Egypt,Shopping,USD,238734165,19655,58.32,477.4,78.16,29482.5,Withdrawal,Rejected
3279,1286,1070,152,2017-01-31T07:59:34.000Z,7,C205370117571427,Nadia Dahab Naguib Abdel-Rahman,"Arish Governorate, Omraneya, Salah Salem St.",France,Egypt,Shopping,USD,924172587,4521,8.91,377.34,1.92,6781.5,Withdrawal,Successful
33279,1174,721,304,2022-02-22T13:17:53.000Z,5,C361656453186133,Commercial Bank of Qatar,"Damanhur Governorate, El-Obour City, Champollion St.",Canada,Germany,Bill Payment,EUR,962336072,1310,82.45,368.94,16.48,1965.0,Transfer,Rejected
13280,304,168,17,2021-10-31T08:42:02.000Z,3,C236152781592282,Lebanese French Bank (LFB),"Suez Governorate, Maadi, El-Haram St.",Canada,Egypt,Bill Payment,EGP,135947676,15070,104.49,254.89,93.51,22605.0,Withdrawal,Rejected
23280,1097,620,251,2023-08-12T20:16:14.000Z,1,C615736394252812,Egyptian Arab Land Bank,"Damanhur Governorate, Sheikh Zayed, El-Tahrir St.",UAE,Egypt,Shopping,EUR,649868520,16946,49.42,93.94,74.17,25419.0,Deposit,Successful
18280,1278,1577,145,2019-06-28T03:27:04.000Z,2,C623981302459896,Fransabank,"Shubra El-Kheima Governorate, El-Obour City, El-Mohandiseen St.",France,Canada,Salary,EUR,867768253,8533,2.15,316.97,99.58,12799.5,Transfer,Rejected
28280,1496,1162,410,2024-07-11T04:39:49.000Z,5,C936474386721311,Byblos Bank,"Damanhur Governorate, Sheikh Zayed, Abbas El-Akkad St.",Jordan,Egypt,Transfer,EUR,110534869,2064,95.44,276.79,30.4,3096.0,Deposit,Successful
8280,267,697,208,2017-06-24T15:47:46.000Z,6,C789952796735139,Emirates NBD,"Port Said Governorate, Agouza, El-Sheikh Rihan St.",Spain,Egypt,Transfer,USD,653210317,4806,119.91,314.59,8.78,7209.0,Deposit,Successful
38280,1428,717,280,2016-04-24T23:36:01.000Z,4,C640449926485643,Bank Misr,"Hurghada Governorate, 6th of October, Champollion St.",Australia,UK,Bill Payment,USD,468502913,4782,94.74,296.77,28.2,7173.0,Transfer,Rejected
48280,245,1674,335,2024-01-11T19:55:46.000Z,3,C507868781223618,Hany Mohamed Khalil Badr,"Suez Governorate, El-Salam, El-Ahrar St.",Lebanon,Italy,Shopping,EGP,407258252,16640,88.21,93.89,90.97,24960.0,Transfer,Successful
33280,208,419,50,2021-04-03T08:37:46.000Z,2,C673019314894139,Suez Canal Bank,"Fayyum Governorate, El-Obour City, Cleopatra St.",UAE,UK,Shopping,USD,365754814,4316,16.05,464.34,35.96,6474.0,Transfer,Successful
3280,908,562,296,2020-09-06T18:18:04.000Z,5,C922910850984180,Bank Misr,"Arish Governorate, Faisal, Mohamed Naguib St.",Australia,Canada,Transfer,EGP,757312798,7077,103.05,492.83,94.66,10615.5,Transfer,Rejected
43280,1945,1608,475,2019-02-05T13:03:02.000Z,3,C664918624475196,Al Ahly Bank,"Tanta Governorate, Zamalek, El-Sheikh Rihan St.",Spain,USA,Salary,USD,342201596,3653,88.1,77.92,19.16,5479.5,Transfer,Successful
13281,972,1709,239,2023-05-12T13:17:33.000Z,1,C154293061625372,Gulf Bank Kuwait,"Asyut Governorate, El-Marg, Cleopatra St.",UK,Germany,Shopping,EUR,191787942,10433,68.9,422.66,71.45,15649.5,Transfer,Successful
18281,994,487,57,2017-10-18T14:12:59.000Z,2,C919019374896897,Dubai Islamic Bank,"Ismailia Governorate, Imbaba, El-Nasr St.",Lebanon,Egypt,Salary,EGP,985547359,5239,28.23,439.07,72.41,7858.5,Deposit,Successful
8281,496,750,289,2020-02-17T08:29:45.000Z,7,C491916050952641,Bank of Alexandria,"Cairo Governorate, Mohandiseen, El-Orouba St.",UK,Egypt,Bill Payment,EUR,904086896,2121,110.58,436.41,28.64,3181.5,Deposit,Successful
28281,1706,195,397,2015-05-17T21:19:40.000Z,6,C935317367553142,Bank Misr,"Port Said Governorate, 6th of October, Kasr El-Nil St.",Saudi Arabia,Egypt,Shopping,EUR,345783140,4391,72.16,406.23,1.33,6586.5,Deposit,Rejected
23281,1843,331,93,2015-10-21T14:06:24.000Z,4,C832338816597250,Kamal Morsy Farhat Fawzy,"Suez Governorate, Rehab City, Salah Salem St.",USA,Egypt,Bill Payment,EUR,282977672,7724,4.87,24.04,78.82,11586.0,Withdrawal,Rejected
38281,1371,885,97,2015-06-14T13:01:21.000Z,1,C410066035408622,Abu Dhabi Islamic Bank (ADIB),"Minya Governorate, New Cairo, El-Tahrir St.",UAE,Egypt,Transfer,EUR,436172710,4369,55.84,404.46,36.82,6553.5,Withdrawal,Successful
43281,1715,942,78,2025-05-18T17:10:16.000Z,6,C931972021279120,Bank of Alexandria,"Aswan Governorate, El-Basatin, El-Gomhoreya St.",Spain,Egypt,Shopping,EGP,709755010,5731,2.62,415.59,93.89,8596.5,Withdrawal,Successful
3281,1180,564,162,2015-03-19T00:41:21.000Z,4,C297525120557086,Gulf Bank Kuwait,"Minya Governorate, Rehab City, Ramses St.",Australia,Egypt,Shopping,EGP,153718121,5225,80.13,172.32,91.25,7837.5,Withdrawal,Rejected
33281,909,1588,231,2025-07-19T12:04:36.000Z,4,C524908841503182,QNB Al Ahli,"Alexandria Governorate, Omraneya, Kasr El-Nil St.",Italy,Egypt,Shopping,EUR,736653541,11386,94.79,189.45,71.64,17079.0,Deposit,Successful
48281,1140,1508,90,2019-02-22T07:25:46.000Z,5,C858110514159798,First Abu Dhabi Bank (FAB),"Arish Governorate, Zamalek, Port Said St.",Australia,Egypt,Transfer,EGP,858522293,8515,2.77,36.04,88.13,12772.5,Deposit,Rejected
13282,1389,1524,10,2025-02-03T03:25:31.000Z,5,C192539405461183,Lotfy Abdel-Rahman Hassan Ali,"Damanhur Governorate, 6th of October, Sudan St.",USA,Egypt,Shopping,USD,976270203,7150,76.65,404.13,86.77,10725.0,Withdrawal,Rejected
8282,1976,302,42,2022-12-30T19:09:25.000Z,6,C500051049318544,Dubai Islamic Bank,"Alexandria Governorate, Imbaba, El-Azhar St.",Lebanon,Egypt,Transfer,USD,951732603,11647,67.14,233.67,73.9,17470.5,Withdrawal,Successful
23282,1451,1124,71,2023-08-13T12:44:29.000Z,7,C464074621868675,Ahli United Bank Egypt,"Marsa Matrouh Governorate, El-Tagammu El-Khames, Salah Salem St.",Italy,Egypt,Bill Payment,USD,759469015,6945,113.08,45.56,87.36,10417.5,Withdrawal,Successful
38282,111,1004,185,2018-05-14T08:00:54.000Z,3,C461096175881237,Commercial Bank of Qatar,"Minya Governorate, Ain Shams, Abbas El-Akkad St.",Italy,Egypt,Shopping,USD,490977536,9166,53.28,418.41,82.56,13749.0,Withdrawal,Rejected
28282,348,1533,186,2022-08-30T22:26:21.000Z,3,C177754138376446,Saudi National Bank (SNB),"Tanta Governorate, Garden City, El-Nasr St.",Germany,France,Shopping,USD,567298797,699,32.38,20.08,20.18,1048.5,Transfer,Successful
18282,1634,1717,314,2018-02-12T20:37:59.000Z,1,C126742548621990,Gulf Bank Kuwait,"Asyut Governorate, El-Shorouk, Kasr El-Nil St.",Lebanon,Canada,Salary,USD,891021598,8403,19.15,416.1,71.15,12604.5,Transfer,Rejected
43282,1443,1002,118,2019-09-22T21:04:02.000Z,6,C828624833154872,Ahli Bank of Qatar,"Minya Governorate, Mohandiseen, El-Galaa St.",UK,Egypt,Shopping,EUR,961630431,982,73.85,12.14,18.4,1473.0,Withdrawal,Rejected
33282,859,1395,83,2020-02-20T00:23:17.000Z,2,C131859016780605,Sherif Galal Okasha Saad,"Damanhur Governorate, El-Shorouk, El-Safwa St.",Saudi Arabia,Egypt,Transfer,EGP,238342790,1737,16.93,229.65,26.68,2605.5,Withdrawal,Rejected
