trans_sk,clt_sk,card_sk,device_sk,event_timestamp,junk_sk,trans_ref_no,trans_destination,dev_ip_location,country_src,country_dest,trans_reason,currency,dest_account_no,trans_amount,time_since_last_trans,distance_from_last_loc,risk_score,new_current_amount,trans_type,trans_status
22973,993,1451,269,2026-04-17T18:51:24.000Z,5,C520409000764900,Ahli United Bank Egypt,"Suez Governorate, El-Marg, Mohamed Naguib St.",Australia,France,Salary,EUR,678595779,8156,29.87,298.26,96.39,12234.0,Transfer,Rejected
27973,470,1325,324,2026-05-08T21:46:58.000Z,3,C311813293911465,Ibrahim Saad Younis Dahab,"Aswan Governorate, El-Shorouk, Champollion St.",UK,Egypt,Bill Payment,EUR,272019114,18686,15.59,467.71,84.16,28029.0,Deposit,Successful
17973,1905,940,335,2021-12-27T16:21:19.000Z,6,C277825043248140,Banque Saudi Fransi,"Suez Governorate, El-Salam, El-Ahrar St.",USA,Egypt,Transfer,USD,113863586,9982,48.95,260.27,83.48,14973.0,Withdrawal,Successful
32973,870,1295,391,2021-08-24T01:59:44.000Z,7,C343367315556814,Gulf Bank Kuwait,"Beni Suef Governorate, Mohandiseen, Port Said St.",USA,Spain,Bill Payment,EUR,643165405,12383,62.31,17.34,87.04,18574.5,Transfer,Rejected
2973,1122,561,475,2021-07-07T19:54:09.000Z,5,C926800837239532,Arab African International Bank (AAIB),"Tanta Governorate, Zamalek, El-Sheikh Rihan St.",Lebanon,Egypt,Shopping,EUR,990991962,19569,110.33,295.22,90.75,29353.5,Deposit,Rejected
42973,1566,1507,383,2022-08-20T21:51:24.000Z,2,C671399677197287,Dubai Islamic Bank,"Port Said Governorate, Faisal, El-Batal Ahmed Abdel Aziz St.",UK,Egypt,Salary,EGP,822649156,14048,48.3,313.6,78.18,21072.0,Deposit,Rejected
47973,1755,861,255,2023-11-19T22:34:58.000Z,3,C857471972462589,Riyad Bank,"Damietta Governorate, El-Haram, El-Ahrar St.",Spain,Egypt,Transfer,USD,157972264,6798,85.21,341.48,97.58,10197.0,Withdrawal,Rejected
12974,1651,1540,359,2017-10-12T00:47:34.000Z,7,C300219395645927,Reham Fawzy Mansour Tantawy,"Asyut Governorate, El-Obour City, El-Haram St.",UAE,Egypt,Salary,USD,608715658,17269,77.31,302.68,85.95,25903.5,Withdrawal,Successful
27974,1495,1150,294,2015-07-14T10:34:39.000Z,6,C766142344639266,Riyad Bank,"New Valley Governorate, Heliopolis, Gamal Abdel Nasser St.",Canada,Egypt,Shopping,EUR,420368136,6221,2.6,479.85,80.87,9331.5,Withdrawal,Rejected
22974,1987,1359,271,2021-07-09T04:49:49.000Z,3,C807796238912782,Fransabank,"Fayyum Governorate, Garden City, El-Haram St.",Egypt,Egypt,Bill Payment,EUR,540454718,19894,116.76,106.12,73.16,29841.0,Deposit,Rejected
37974,816,1570,169,2025-07-03T22:27:55.000Z,6,C619057242357976,Jordan Ahli Bank,"Damietta Governorate, New Cairo, Abbas El-Akkad St.",UK,Canada,Bill Payment,USD,740275799,4419,80.3,374.47,31.37,6628.5,Transfer,Rejected
17974,607,1360,101,2022-03-30T00:28:23.000Z,3,C887264794732347,Housing and Development Bank (HDB),"Qena Governorate, Boulak, El-Alfy St.",Saudi Arabia,Egypt,Transfer,USD,571447230,8251,32.25,202.4,86.62,12376.5,Deposit,Successful
7974,761,967,254,2026-04-01T20:34:30.000Z,6,C559147737639753,Faisal Islamic Bank of Egypt,"Minya Governorate, Heliopolis, Port Said St.",UK,Egypt,Bill Payment,EUR,639208853,11523,24.26,190.55,95.13,17284.5,Deposit,Successful
32974,388,1535,75,2022-10-03T21:37:15.000Z,1,C333187922158473,Arab Bank,"Zagazig Governorate, 6th of October, El-Gomhoreya St.",Lebanon,Italy,Salary,USD,788308178,823,60.59,366.57,39.79,1234.5,Transfer,Rejected
2974,436,1623,112,2025-01-12T14:07:17.000Z,6,C414468553381108,Arab African International Bank (AAIB),"Cairo Governorate, Faisal, El-Gomhoreya St.",Germany,Egypt,Bill Payment,EUR,935609471,7492,46.34,453.39,85.96,11238.0,Withdrawal,Successful
47974,230,1373,31,2020-01-03T03:37:08.000Z,5,C175118329866464,Arab Bank,"Zagazig Governorate, El-Sharabia, Salah Salem St.",Australia,Egypt,Salary,EGP,278879955,6665,2.76,413.75,88.8,9997.5,Withdrawal,Rejected
42974,1797,113,25,2026-04-10T04:48:28.000Z,3,C773290668482330,Dubai Islamic Bank,"Shubra El-Kheima Governorate, El-Basatin, Cleopatra St.",Canada,Egypt,Transfer,USD,991301331,10020,36.38,262.53,73.35,15030.0,Withdrawal,Successful
12975,1560,1847,156,2026-01-16T07:10:40.000Z,5,C867082870797714,Arab Investment Bank,"Cairo Governorate, Ain Shams, Emad El-Din St.",Lebanon,Egypt,Transfer,USD,163936145,18923,79.87,111.53,74.24,28384.5,Deposit,Rejected
37975,1739,238,258,2015-11-30T13:12:58.000Z,5,C573222150239395,Banque du Caire,"Qena Governorate, Rehab City, Ramses St.",Italy,UK,Salary,USD,388431493,2405,23.84,284.61,8.85,3607.5,Transfer,Rejected
17975,570,1846,357,2024-06-27T20:12:46.000Z,4,C776708962557451,Mashreq Bank,"Marsa Matrouh Governorate, El-Marg, Mohamed Naguib St.",Saudi Arabia,Egypt,Salary,EGP,826491713,8829,83.37,118.15,90.61,13243.5,Deposit,Rejected
7975,1837,1382,366,2023-06-17T16:08:15.000Z,7,C238116084630231,Bank Audi,"Tanta Governorate, Mohandiseen, El-Alfy St.",USA,Egypt,Shopping,USD,795176126,571,99.37,315.12,21.72,856.5,Withdrawal,Rejected
27975,1907,500,121,2019-01-15T08:00:02.000Z,3,C195995702288170,Faisal Islamic Bank of Egypt,"Arish Governorate, El-Basatin, Makram Ebeid St.",France,Egypt,Bill Payment,USD,616010690,6115,35.54,418.46,72.05,9172.5,Withdrawal,Successful
22975,1506,531,9,2022-02-20T23:31:23.000Z,6,C583363862819739,Gulf Bank Kuwait,"Aswan Governorate, Hadayek El-Qobba, Salah Salem St.",Italy,Egypt,Bill Payment,EGP,858094750,10089,67.1,210.04,83.46,15133.5,Deposit,Successful
32975,8,1834,214,2020-04-23T09:50:33.000Z,2,C472976268597750,Arab African International Bank (AAIB),"Beni Suef Governorate, Badr City, El-Gomhoreya St.",Italy,Italy,Shopping,EGP,758851196,1963,105.57,71.76,0.55,2944.5,Transfer,Rejected
47975,1624,283,33,2017-07-29T18:49:45.000Z,2,C282605932516729,Faisal Islamic Bank of Egypt,"Sohag Governorate, El-Tagammu El-Khames, El-Gomhoreya St.",UAE,Egypt,Transfer,EGP,479289994,18936,109.36,444.14,85.75,28404.0,Deposit,Rejected
2975,1858,733,181,2021-11-22T04:32:40.000Z,5,C205647930928915,Bank Misr,"Marsa Matrouh Governorate, El-Sharabia, Abbas El-Akkad St.",Canada,Egypt,Salary,EGP,604185746,3304,61.24,65.35,17.55,4956.0,Deposit,Rejected
42975,1157,1066,494,2015-06-02T12:43:41.000Z,6,C471163968788566,QNB Al Ahli,"Marsa Matrouh Governorate, El-Basatin, El-Safwa St.",Egypt,Egypt,Salary,EGP,990474677,1823,79.34,427.22,2.56,2734.5,Withdrawal,Successful
12976,1163,12,326,2019-02-14T06:43:15.000Z,2,C524043671214952,Arab Jordan Investment Bank,"Cairo Governorate, Badr City, Corniche El-Nil St.",Lebanon,Egypt,Bill Payment,EGP,480639385,13263,86.2,124.34,93.67,19894.5,Deposit,Successful
7976,1345,474,441,2018-10-18T03:45:49.000Z,1,C540435397945010,Byblos Bank,"Hurghada Governorate, Badr City, Talaat Harb St.",Lebanon,Egypt,Transfer,USD,128921329,14589,21.53,153.53,97.74,21883.5,Deposit,Rejected
37976,320,1026,265,2017-01-27T09:34:29.000Z,3,C315459026157757,Arab Investment Bank,"Qena Governorate, Badr City, El-Batal Ahmed Abdel Aziz St.",Australia,Egypt,Bill Payment,EGP,610563663,18874,9.02,96.24,82.54,28311.0,Withdrawal,Rejected
22976,87,362,205,2019-09-08T06:35:36.000Z,3,C593015127221868,Bank of Alexandria,"Qena Governorate, 6th of October, Port Said St.",UK,Egypt,Salary,EGP,223976529,13021,25.16,236.98,70.53,19531.5,Deposit,Successful
17976,1029,585,269,2020-10-09T18:54:43.000Z,4,C138765723859684,Bank Audi,"Suez Governorate, El-Marg, Mohamed Naguib St.",USA,Italy,Transfer,USD,637935993,440,34.2,490.4,28.98,660.0,Transfer,Rejected
27976,490,471,175,2024-10-18T11:53:34.000Z,5,C459090534721946,Al Ahly Bank,"Alexandria Governorate, El-Shorouk, El-Sheikh Rihan St.",Lebanon,Italy,Transfer,EGP,564113220,11647,70.21,253.22,70.61,17470.5,Transfer,Successful
2976,1632,1143,315,2016-01-28T05:10:56.000Z,7,C176968534630920,Noha Nasser Nofal Lotfy,"Ismailia Governorate, Zamalek, El-Galaa St.",Lebanon,Egypt,Salary,EUR,854592688,6054,7.86,200.81,92.51,9081.0,Deposit,Successful
32976,877,1010,290,2021-10-15T15:54:10.000Z,5,C822169891550138,Emirates NBD Egypt,"Qena Governorate, El-Sharabia, Abbas El-Akkad St.",France,Egypt,Salary,EGP,279097186,2533,57.41,20.07,21.73,3799.5,Deposit,Successful
42976,1357,1007,196,2019-10-18T00:02:02.000Z,7,C703850075278818,Arab National Bank,"Giza Governorate, Agouza, Kasr El-Nil St.",UAE,Egypt,Transfer,EGP,729395451,19146,54.49,166.01,73.34,28719.0,Deposit,Successful
47976,113,1111,469,2016-03-25T08:16:42.000Z,4,C677835754268584,Faisal Islamic Bank of Egypt,"Luxor Governorate, Badr City, Sudan St.",Canada,Egypt,Salary,EUR,185354821,842,70.32,300.63,14.47,1263.0,Deposit,Successful
12977,726,1440,447,2022-01-27T14:24:29.000Z,1,C378853835869656,Nour Lotfy Nasser Othman,"Fayyum Governorate, Maadi, Adly St.",Saudi Arabia,Egypt,Bill Payment,USD,422037854,16470,95.97,46.98,99.43,24705.0,Deposit,Rejected
37977,714,1968,142,2017-11-05T15:11:48.000Z,7,C294984981778621,Bank Misr,"Beni Suef Governorate, El-Sharabia, El-Tahrir St.",Jordan,Egypt,Shopping,USD,165132240,15492,10.22,290.1,87.85,23238.0,Deposit,Rejected
22977,920,192,297,2015-01-17T01:51:53.000Z,2,C828444015092660,First Abu Dhabi Bank (FAB),"Ismailia Governorate, El-Shorouk, El-Ahrar St.",France,Egypt,Transfer,EUR,228148168,19645,19.26,104.92,82.95,29467.5,Deposit,Successful
17977,1272,215,395,2017-05-26T14:50:11.000Z,4,C721963511247741,Bank of Alexandria,"Marsa Matrouh Governorate, Faisal, El-Safwa St.",France,UK,Transfer,EUR,652279169,8815,107.78,353.66,79.7,13222.5,Transfer,Successful
27977,626,1449,400,2023-09-06T14:16:18.000Z,6,C520874111796656,Al Baraka Bank Egypt,"Qena Governorate, Maadi, Salah Salem St.",Germany,Egypt,Bill Payment,USD,381732778,2254,83.96,481.18,39.04,3381.0,Withdrawal,Rejected
7977,1211,1288,147,2019-02-13T00:32:11.000Z,6,C333049889950998,Jordan Ahli Bank,"Fayyum Governorate, El-Haram, El-Nasr St.",Canada,Egypt,Transfer,EUR,236752793,15478,21.2,232.51,79.76,23217.0,Deposit,Rejected
47977,153,5,478,2018-11-20T10:17:56.000Z,1,C284062387698647,Ahli United Bank Kuwait,"Beni Suef Governorate, El-Haram, El-Haram St.",UAE,Spain,Bill Payment,EGP,556054535,18614,24.55,79.6,99.43,27921.0,Transfer,Rejected
32977,637,128,138,2017-02-03T18:00:15.000Z,1,C935303408500918,Arab National Bank,"Cairo Governorate, El-Shorouk, Ramses St.",Canada,Egypt,Transfer,EUR,692457115,18194,23.7,243.58,84.02,27291.0,Deposit,Rejected
2977,1934,1308,243,2021-06-12T21:23:56.000Z,4,C765400868551520,Lebanese French Bank (LFB),"Zagazig Governorate, El-Obour City, Merghany St.",Egypt,Egypt,Salary,EUR,364701598,4673,57.18,62.65,24.02,7009.5,Withdrawal,Rejected
42977,1956,1437,81,2021-04-24T14:15:51.000Z,2,C359932493267415,Arab Investment Bank,"Arish Governorate, El-Tagammu El-Khames, El-Haram St.",Egypt,Egypt,Shopping,EGP,183652770,9870,20.53,52.27,72.72,14805.0,Deposit,Rejected
12978,1432,1217,407,2015-04-12T20:57:17.000Z,1,C516956881628188,Arab African International Bank (AAIB),"Tanta Governorate, Matareya, Champollion St.",Lebanon,Spain,Bill Payment,USD,717762975,13240,24.8,210.6,97.99,19860.0,Transfer,Successful
27978,1965,823,414,2025-10-31T23:56:18.000Z,6,C269242028150798,National Commercial Bank (NCB),"Damanhur Governorate, El-Obour City, Sudan St.",Australia,Egypt,Bill Payment,USD,809167924,5552,67.01,162.73,99.73,8328.0,Withdrawal,Successful
37978,1064,1424,145,2025-05-10T22:08:47.000Z,7,C403867598706202,Al Ahly Bank,"Shubra El-Kheima Governorate, El-Obour City, El-Mohandiseen St.",Saudi Arabia,France,Shopping,EUR,248489870,18669,102.44,250.89,77.45,28003.5,Transfer,Rejected
7978,1870,1124,11,2025-11-09T02:27:01.000Z,7,C124205609510344,National Bank of Kuwait,"Hurghada Governorate, Imbaba, Mohamed Naguib St.",France,Egypt,Transfer,EGP,463902197,8343,69.49,497.4,83.46,12514.5,Deposit,Rejected
22978,1228,1575,337,2016-11-26T11:20:59.000Z,4,C133226113136692,Emirates NBD,"Hurghada Governorate, Faisal, El-Nasr St.",Saudi Arabia,Egypt,Transfer,EUR,841036865,8591,57.7,285.29,80.49,12886.5,Withdrawal,Rejected
17978,661,815,223,2017-08-17T23:17:45.000Z,5,C126191386857485,BLOM Bank,"Ismailia Governorate, Nasr City, El-Nasr St.",Saudi Arabia,USA,Transfer,USD,359147261,2768,61.64,225.4,1.41,4152.0,Transfer,Rejected
32978,1731,355,76,2018-08-27T05:08:27.000Z,5,C742998039797583,National Bank of Kuwait,"Asyut Governorate, El-Salam, Abbas El-Akkad St.",Spain,Egypt,Salary,EGP,264050116,2839,44.34,80.89,8.01,4258.5,Withdrawal,Rejected
47978,724,1313,460,2018-06-05T20:52:19.000Z,5,C341436566833301,Ahli United Bank Kuwait,"Marsa Matrouh Governorate, El-Obour City, Salah Salem St.",Australia,Egypt,Transfer,EUR,766701376,16402,63.33,56.69,89.5,24603.0,Withdrawal,Successful
2978,467,175,399,2017-02-02T12:22:05.000Z,5,C733656946347193,Amr Badr Lotfy Gaber,"Qena Governorate, Faisal, El-Azhar St.",Germany,Egypt,Bill Payment,EGP,245463674,19839,101.64,294.15,99.67,29758.5,Deposit,Rejected
42978,1005,1954,56,2016-09-05T02:23:02.000Z,2,C307131180981112,Bank Audi,"Alexandria Governorate, El-Haram, El-Safwa St.",Canada,UK,Shopping,USD,585156841,8959,77.23,338.68,94.09,13438.5,Transfer,Rejected
12979,1853,1099,75,2020-07-25T05:44:42.000Z,1,C680536762450771,BLOM Bank,"Zagazig Governorate, 6th of October, El-Gomhoreya St.",Egypt,UK,Shopping,EUR,704504698,11120,118.78,454.87,83.83,16680.0,Transfer,Successful
7979,1826,369,352,2016-02-26T10:03:38.000Z,6,C280222713914337,Ahli United Bank Kuwait,"Marsa Matrouh Governorate, El-Tagammu El-Khames, Cleopatra St.",USA,Egypt,Shopping,EGP,688624023,19724,85.18,41.51,78.29,29586.0,Withdrawal,Successful
17979,80,1534,475,2017-07-03T10:20:07.000Z,6,C264025425538701,First Abu Dhabi Bank Egypt,"Tanta Governorate, Zamalek, El-Sheikh Rihan St.",Saudi Arabia,Egypt,Bill Payment,EGP,914289598,18320,15.3,82.04,92.66,27480.0,Withdrawal,Successful
22979,828,904,287,2025-07-31T23:10:37.000Z,2,C182924965519115,Shimaa Morsy Hussein Sayed,"Zagazig Governorate, El-Obour City, Emad El-Din St.",Jordan,Egypt,Bill Payment,EGP,880079338,4259,80.29,50.35,34.58,6388.5,Deposit,Rejected
37979,1144,774,391,2020-12-16T00:31:38.000Z,6,C188566113358639,Kuwait Finance House,"Beni Suef Governorate, Mohandiseen, Port Said St.",UK,Egypt,Salary,USD,961531295,15595,88.14,160.63,80.09,23392.5,Deposit,Successful
27979,1985,415,43,2025-01-25T02:10:56.000Z,4,C422796705128247,Emirates NBD,"Sohag Governorate, El-Marg, Merghany St.",Germany,Egypt,Transfer,USD,683716418,19153,110.37,250.28,92.44,28729.5,Deposit,Successful
42979,1019,1438,322,2022-08-03T23:52:08.000Z,3,C154191283502390,Emirates NBD Egypt,"New Valley Governorate, El-Haram, El-Galaa St.",France,Egypt,Shopping,EGP,117779968,7031,74.72,191.14,93.58,10546.5,Deposit,Rejected
47979,1371,940,478,2018-12-19T09:21:23.000Z,4,C687208383660103,Bank Misr,"Beni Suef Governorate, El-Haram, El-Haram St.",Saudi Arabia,Australia,Shopping,EGP,732820562,11610,44.79,38.92,93.51,17415.0,Transfer,Rejected
32979,1675,1441,82,2018-05-04T16:50:55.000Z,6,C488251192836860,Riyad Bank,"Zagazig Governorate, El-Obour City, El-Galaa St.",USA,Egypt,Transfer,USD,957271217,9707,94.42,178.08,98.94,14560.5,Withdrawal,Successful
2979,416,166,9,2025-02-05T04:08:47.000Z,1,C104817331096509,Dina Fawzy Galal Qassem,"Aswan Governorate, Hadayek El-Qobba, Salah Salem St.",Spain,Egypt,Shopping,EGP,842354601,18616,91.9,469.69,89.48,27924.0,Withdrawal,Successful
12980,53,1121,68,2025-10-25T22:07:30.000Z,1,C958903119437161,BLOM Bank,"Qena Governorate, Ain Shams, Adly St.",Australia,Germany,Bill Payment,EUR,422419189,17564,70.17,408.54,83.33,26346.0,Transfer,Rejected
7980,1250,1503,9,2021-05-27T04:09:13.000Z,7,C281246801102699,Mashreq Bank,"Aswan Governorate, Hadayek El-Qobba, Salah Salem St.",Egypt,Egypt,Bill Payment,EGP,917199763,8268,57.26,91.88,79.67,12402.0,Deposit,Successful
22980,1320,1312,342,2017-09-07T09:14:16.000Z,6,C465517139219930,Arab National Bank,"Luxor Governorate, Imbaba, El-Tahrir St.",UAE,Australia,Transfer,EGP,713073288,3069,106.64,135.48,1.57,4603.5,Transfer,Rejected
37980,635,775,340,2019-03-13T12:51:14.000Z,2,C135582310033667,BLOM Bank,"Sohag Governorate, Mohandiseen, Talaat Harb St.",Jordan,Egypt,Bill Payment,EUR,866919035,3407,63.78,340.9,28.31,5110.5,Withdrawal,Successful
17980,544,799,84,2022-01-03T18:38:48.000Z,7,C593539536528770,Commercial International Bank (CIB),"Fayyum Governorate, Nasr City, El-Bustan St.",Germany,Egypt,Transfer,USD,715298217,7555,90.3,85.37,80.35,11332.5,Withdrawal,Successful
27980,611,1391,216,2021-01-26T04:59:09.000Z,2,C309294949206936,Banque Saudi Fransi,"New Valley Governorate, Omraneya, El-Sheikh Rihan St.",UK,Canada,Salary,EGP,310951637,8638,40.29,157.52,78.75,12957.0,Transfer,Rejected
42980,812,769,16,2022-09-26T16:57:17.000Z,4,C189411260261282,Egyptian Arab Land Bank,"New Valley Governorate, Sheikh Zayed, Gamal Abdel Nasser St.",Lebanon,Egypt,Salary,EUR,896444290,13784,75.66,234.0,73.76,20676.0,Deposit,Successful
32980,1356,607,334,2022-06-08T15:37:45.000Z,3,C147676920421637,Faisal Islamic Bank of Egypt,"Port Said Governorate, El-Salam, El-Azhar St.",Saudi Arabia,Egypt,Transfer,USD,782785580,626,83.23,413.12,13.88,939.0,Deposit,Successful
47980,1776,603,134,2025-02-20T18:00:46.000Z,3,C976534508111057,First Abu Dhabi Bank (FAB),"Tanta Governorate, Maadi, Ramses St.",Canada,Italy,Bill Payment,EGP,383411162,5059,29.68,462.56,79.7,7588.5,Transfer,Successful
2980,1532,466,96,2016-12-07T11:09:38.000Z,3,C970967688688301,Walid Galal Mansour Wahba,"Shubra El-Kheima Governorate, El-Basatin, El-Bustan St.",Canada,Australia,Transfer,EGP,403493015,7933,69.55,129.75,99.38,11899.5,Transfer,Rejected
12981,1011,1789,35,2025-05-03T03:42:40.000Z,1,C409722598571279,Ahli United Bank Kuwait,"Alexandria Governorate, El-Shorouk, Cleopatra St.",UK,Egypt,Bill Payment,USD,220326503,3504,36.95,57.96,21.07,5256.0,Deposit,Rejected
37981,395,1673,71,2020-09-24T22:50:36.000Z,2,C381078756696995,Nagwa Wahba Helal Farhat,"Marsa Matrouh Governorate, El-Tagammu El-Khames, Salah Salem St.",Australia,Egypt,Salary,USD,573754045,7846,77.22,326.25,94.07,11769.0,Deposit,Rejected
7981,1438,547,463,2015-01-04T10:07:07.000Z,6,C843803224048309,Ahmed Lotfy Hamdy Badr,"Minya Governorate, Hadayek El-Qobba, El-Orouba St.",Saudi Arabia,Egypt,Bill Payment,EUR,276631806,6283,52.58,179.74,96.49,9424.5,Deposit,Rejected
27981,1835,1051,86,2023-11-05T19:24:04.000Z,7,C465275536008338,Saudi National Bank (SNB),"Minya Governorate, Madinaty, Makram Ebeid St.",Saudi Arabia,Egypt,Transfer,EUR,285633326,8052,33.91,145.27,87.0,12078.0,Deposit,Successful
17981,1680,1280,143,2017-11-03T16:59:46.000Z,7,C182630187000914,Jordan Ahli Bank,"Beni Suef Governorate, El-Basatin, Makram Ebeid St.",Lebanon,Egypt,Transfer,EUR,792952564,1778,16.17,302.21,15.51,2667.0,Deposit,Rejected
22981,482,140,259,2019-07-27T21:29:20.000Z,3,C532394565725660,National Commercial Bank (NCB),"Marsa Matrouh Governorate, El-Salam, Talaat Harb St.",UK,Egypt,Transfer,EGP,859053158,4147,34.06,127.92,29.06,6220.5,Withdrawal,Rejected
42981,1225,313,382,2017-05-11T17:31:15.000Z,6,C176582881566135,Barclays,"Fayyum Governorate, Hadayek El-Qobba, Port Said St.",Saudi Arabia,Egypt,Transfer,EGP,519421562,6835,30.2,9.8,82.45,10252.5,Deposit,Rejected
47981,1716,1471,3,2021-12-18T23:38:27.000Z,7,C981183404683774,Byblos Bank,"Alexandria Governorate, Boulak, El-Nasr St.",Germany,USA,Transfer,EGP,798408963,17774,75.84,492.57,84.32,26661.0,Transfer,Rejected
2981,304,1425,487,2022-11-21T14:46:41.000Z,7,C191556713497927,Gulf Bank Kuwait,"Damanhur Governorate, Madinaty, El-Alfy St.",UAE,Spain,Transfer,USD,201875014,6389,85.68,348.38,72.12,9583.5,Transfer,Rejected
32981,1373,472,382,2026-02-12T17:12:29.000Z,6,C520301527069509,Al Ahly Bank,"Fayyum Governorate, Hadayek El-Qobba, Port Said St.",Spain,Egypt,Transfer,USD,597946871,15340,22.87,30.66,72.82,23010.0,Withdrawal,Successful
12982,734,904,421,2019-03-15T23:18:30.000Z,7,C343769822038698,Deutsche Bank,"Mansoura Governorate, El-Marg, El-Ahrar St.",Jordan,Egypt,Transfer,EGP,478042451,9217,35.45,334.48,96.9,13825.5,Deposit,Successful
37982,1264,1606,322,2023-08-29T03:37:38.000Z,7,C414440106570626,Jordan Ahli Bank,"New Valley Governorate, El-Haram, El-Galaa St.",Italy,Egypt,Shopping,EGP,641328309,7345,82.41,148.82,85.46,11017.5,Withdrawal,Rejected
7982,1497,784,272,2023-09-04T07:19:46.000Z,3,C569410405293913,Commercial Bank of Dubai,"Damietta Governorate, El-Shorouk, Port Said St.",UAE,Egypt,Shopping,USD,259256760,4668,104.93,304.91,5.07,7002.0,Deposit,Rejected
27982,1308,1757,305,2018-10-23T04:01:11.000Z,7,C568447519502634,Ahli United Bank Egypt,"Asyut Governorate, Dokki, El-Sheikh Rihan St.",Saudi Arabia,France,Transfer,USD,203781174,6298,15.78,214.8,80.48,9447.0,Transfer,Rejected
17982,707,1358,340,2020-04-28T22:41:24.000Z,7,C881646727100097,Fransabank,"Sohag Governorate, Mohandiseen, Talaat Harb St.",Canada,Egypt,Transfer,USD,517741056,5021,70.6,163.76,94.64,7531.5,Withdrawal,Rejected
22982,1877,903,114,2019-10-21T09:31:07.000Z,6,C480862318074882,First Abu Dhabi Bank Egypt,"Marsa Matrouh Governorate, Faisal, El-Mohandiseen St.",Germany,Egypt,Salary,EGP,259479371,8089,48.49,459.69,77.58,12133.5,Withdrawal,Successful
42982,1178,633,47,2023-06-15T03:03:35.000Z,6,C527333134926329,Ahli United Bank Egypt,"Hurghada Governorate, Mohandiseen, Cleopatra St.",France,Egypt,Salary,EUR,541288107,10240,46.88,261.57,98.97,15360.0,Withdrawal,Rejected
47982,1869,1383,393,2015-03-03T01:34:10.000Z,6,C489433270879231,Arab Bank,"Aswan Governorate, Dokki, El-Alfy St.",Australia,Canada,Transfer,EGP,374769943,745,14.58,1.19,3.16,1117.5,Transfer,Successful
